index,store_name,city,state,date,store_segment,store_latitude,store_longitude,sales,pedidos,avg_ticket,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,y
20184,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-25,FOOD,-23.507105,-46.718197,1250.2,12,104.18,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,35.0,175.0,42.0,604.0,658.7,461.9,1228.7
20444,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-26,FOOD,-23.507105,-46.718197,1228.7,16,76.79,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,35.0,175.0,42.0,604.0,658.7,444.8
20603,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-27,FOOD,-23.507105,-46.718197,444.8,7,63.54,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,35.0,175.0,42.0,604.0,887.8
20938,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-28,FOOD,-23.507105,-46.718197,887.8,9,98.64,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,35.0,175.0,42.0,84.0
21257,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-29,FOOD,-23.507105,-46.718197,84.0,1,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,35.0,175.0,376.7
21468,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-30,FOOD,-23.507105,-46.718197,376.7,5,75.34,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,35.0,740.4
21969,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-03-31,FOOD,-23.507105,-46.718197,740.4,7,105.77,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,284.9,706.4
22117,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-01,FOOD,-23.507105,-46.718197,706.4,8,88.3,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,99.0,413.6
22601,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-02,FOOD,-23.507105,-46.718197,413.6,4,103.4,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,49.9,341.4
22850,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-03,FOOD,-23.507105,-46.718197,341.4,6,56.9,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,598.4,180.0
23187,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-04,FOOD,-23.507105,-46.718197,180.0,1,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,2222.8,95.5
23526,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-05,FOOD,-23.507105,-46.718197,95.5,3,31.83,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,780.2,167.8
23713,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-06,FOOD,-23.507105,-46.718197,167.8,2,83.9,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,217.4,202.8
24099,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-07,FOOD,-23.507105,-46.718197,202.8,3,67.6,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,486.0,307.5
24292,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-08,FOOD,-23.507105,-46.718197,307.5,4,76.88,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,178.2,553.8
24554,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-09,FOOD,-23.507105,-46.718197,553.8,6,92.3,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,134.0,501.5
24912,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-10,FOOD,-23.507105,-46.718197,501.5,7,71.64,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,338.0,137.0
25333,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-11,FOOD,-23.507105,-46.718197,137.0,2,68.5,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,1255.8,198.5
25664,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-12,FOOD,-23.507105,-46.718197,198.5,3,66.17,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,620.3,82.8
25908,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-13,FOOD,-23.507105,-46.718197,82.8,1,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,819.0,186.4
26232,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-14,FOOD,-23.507105,-46.718197,186.4,3,62.13,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,90.3,144.0
26564,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-15,FOOD,-23.507105,-46.718197,144.0,4,36.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,78.0,167.8
26727,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-16,FOOD,-23.507105,-46.718197,167.8,2,83.9,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,197.6,528.4
27191,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-17,FOOD,-23.507105,-46.718197,528.4,4,132.1,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,2109.0,865.6
27246,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-18,FOOD,-23.507105,-46.718197,865.6,8,108.2,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,1645.6,235.2
27627,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-19,FOOD,-23.507105,-46.718197,235.2,6,39.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,798.8,100.7
28006,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-20,FOOD,-23.507105,-46.718197,100.7,2,50.35,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,115.2,371.8
28066,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-21,FOOD,-23.507105,-46.718197,371.8,6,61.97,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,285.5,497.9
28305,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-22,FOOD,-23.507105,-46.718197,497.9,8,62.24,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,697.6,809.0
28760,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-23,FOOD,-23.507105,-46.718197,809.0,1,80.9,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,1250.2,502.2
29096,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-24,FOOD,-23.507105,-46.718197,502.2,0,62.78,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,1228.7,841.2
29191,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-25,FOOD,-23.507105,-46.718197,841.2,0,84.12,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,444.8,340.0
29647,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-26,FOOD,-23.507105,-46.718197,340.0,0,85.0,841.2,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,887.8,336.7
29942,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-27,FOOD,-23.507105,-46.718197,336.7,0,84.18,340.0,841.2,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,84.0,75.9
30225,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-28,FOOD,-23.507105,-46.718197,75.9,0,37.95,336.7,340.0,841.2,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,376.7,720.0
30524,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-29,FOOD,-23.507105,-46.718197,720.0,0,90.0,75.9,336.7,340.0,841.2,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,740.4,1081.3
30813,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-04-30,FOOD,-23.507105,-46.718197,1081.3,0,90.11,720.0,75.9,336.7,340.0,841.2,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,706.4,130.0
30975,SIZMUO RICAUMS ,SÃO PAULO,SP,2021-05-01,FOOD,-23.507105,-46.718197,130.0,0,130.0,1081.3,720.0,75.9,336.7,340.0,841.2,502.2,809.0,497.9,371.8,100.7,235.2,865.6,528.4,167.8,144.0,186.4,82.8,198.5,137.0,501.5,553.8,307.5,202.8,167.8,95.5,180.0,341.4,413.6,-999.0
23078,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-04,FOOD,-22.927336,-43.572533,2264.15,22,102.92,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,691.75,1543.5,368.3,507.8,766.25,169.7,483.3
23507,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-05,FOOD,-22.927336,-43.572533,483.3,4,120.82,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,691.75,1543.5,368.3,507.8,766.25,388.8
23620,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-06,FOOD,-22.927336,-43.572533,388.8,6,64.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,691.75,1543.5,368.3,507.8,324.55
24111,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-07,FOOD,-22.927336,-43.572533,324.55,4,81.14,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,691.75,1543.5,368.3,988.3
24492,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-08,FOOD,-22.927336,-43.572533,988.3,12,82.36,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,691.75,1543.5,329.6
24626,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-09,FOOD,-22.927336,-43.572533,329.6,5,65.92,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,691.75,1057.65
24974,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-10,FOOD,-22.927336,-43.572533,1057.65,10,105.77,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,1432.8,3570.75
25157,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-11,FOOD,-22.927336,-43.572533,3570.75,26,137.34,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,1161.8,519.55
25586,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-12,FOOD,-22.927336,-43.572533,519.55,6,86.59,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,923.35,846.7
25837,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-13,FOOD,-22.927336,-43.572533,846.7,11,76.97,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,708.15,450.05
26095,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-14,FOOD,-22.927336,-43.572533,450.05,8,56.26,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,172.65,389.25
26472,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-15,FOOD,-22.927336,-43.572533,389.25,5,77.85,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,181.5,463.1
26814,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-16,FOOD,-22.927336,-43.572533,463.1,5,92.62,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,229.7,2154.95
27099,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-17,FOOD,-22.927336,-43.572533,2154.95,14,153.92,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,238.35,984.2
27289,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-18,FOOD,-22.927336,-43.572533,984.2,8,123.02,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,929.4,419.2
27702,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-19,FOOD,-22.927336,-43.572533,419.2,6,69.87,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,946.9,79.9
27739,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-20,FOOD,-22.927336,-43.572533,79.9,2,39.95,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,198.75,645.1
28046,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-21,FOOD,-22.927336,-43.572533,645.1,6,107.52,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,527.5,435.65
28441,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-22,FOOD,-22.927336,-43.572533,435.65,5,87.13,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,253.7,69.95
28755,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-23,FOOD,-22.927336,-43.572533,69.95,0,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,504.9,809.55
29181,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-24,FOOD,-22.927336,-43.572533,809.55,0,115.65,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,278.15,1747.0
29241,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-25,FOOD,-22.927336,-43.572533,1747.0,0,116.47,809.55,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,861.35,427.3
29569,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-26,FOOD,-22.927336,-43.572533,427.3,0,106.83,1747.0,809.55,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,1837.55,664.85
29874,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-27,FOOD,-22.927336,-43.572533,664.85,0,132.97,427.3,1747.0,809.55,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,211.5,246.95
29993,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-28,FOOD,-22.927336,-43.572533,246.95,0,61.74,664.85,427.3,1747.0,809.55,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,214.85,646.45
30364,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-29,FOOD,-22.927336,-43.572533,646.45,0,92.35,246.95,664.85,427.3,1747.0,809.55,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,721.9,740.45
30599,SMITAUR SMUIGZIUSU ,RIO DE JANEIRO,RJ,2021-04-30,FOOD,-22.927336,-43.572533,740.45,0,92.56,646.45,246.95,664.85,427.3,1747.0,809.55,69.95,435.65,645.1,79.9,419.2,984.2,2154.95,463.1,389.25,450.05,846.7,519.55,3570.75,1057.65,329.6,988.3,324.55,388.8,483.3,2264.15,323.65,661.65,136.7,-999.0
6578,SPILUMI ,SÃO PAULO,SP,2021-01-31,FOOD,-23.550407,-46.6973162,1586.0,23,68.96,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,481.52,552.8,1087.7,493.6,809.3,472.8,147.2
6866,SPILUMI ,SÃO PAULO,SP,2021-02-01,FOOD,-23.550407,-46.6973162,147.2,2,73.6,1586.0,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,481.52,552.8,1087.7,493.6,809.3,224.8
7056,SPILUMI ,SÃO PAULO,SP,2021-02-02,FOOD,-23.550407,-46.6973162,224.8,5,44.96,147.2,1586.0,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,481.52,552.8,1087.7,493.6,320.47
7389,SPILUMI ,SÃO PAULO,SP,2021-02-03,FOOD,-23.550407,-46.6973162,320.47,7,45.78,224.8,147.2,1586.0,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,481.52,552.8,1087.7,487.45
7543,SPILUMI ,SÃO PAULO,SP,2021-02-04,FOOD,-23.550407,-46.6973162,487.45,13,37.5,320.47,224.8,147.2,1586.0,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,481.52,552.8,603.32
7797,SPILUMI ,SÃO PAULO,SP,2021-02-05,FOOD,-23.550407,-46.6973162,603.32,12,50.28,487.45,320.47,224.8,147.2,1586.0,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,481.52,525.44
8075,SPILUMI ,SÃO PAULO,SP,2021-02-06,FOOD,-23.550407,-46.6973162,525.44,10,52.54,603.32,487.45,320.47,224.8,147.2,1586.0,677.93,781.03,666.2,690.2,790.22,207.82,507.82,343.66,594.74,713.82,625.36,869.75,482.3,1081.22,720.02,908.9,278.2,483.94,605.2,808.7,764.0,573.0,328.82,705.1
